"x";"y";"srid","name";"place";"population"
17029472;-3551048;3857;"Crossmaglen";"hamlet";-1
16211952;-4250057;3857;"Curraghmohr";"hamlet";-1
16993044;-3561310;3857;"Darkwood";"hamlet";-1
17011597;-3563462;3857;"Dingle";"hamlet";-1
16981912;-3548404;3857;"Deer Vale";"hamlet";-1
17002476;-3552344;3857;"Dorrigo Mountain";"hamlet";-1
16985623;-3550554;3857;"Fernbrook";"hamlet";-1
16237927;-4291223;3857;"Five Ways";"hamlet";-1
16989334;-3544105;3857;"Gangara";"hamlet";-1
16993045;-3535510;3857;"Frying Pan";"hamlet";-1
17006031;-3557007;3857;"Hampton Court";"hamlet";-1
17015308;-3554855;3857;"Gordonville";"hamlet";-1
17022729;-3557007;3857;"Hydes Creek";"hamlet";-1
16981912;-3537659;3857;"Harness Cask";"hamlet";-1
17009742;-3565615;3857;"Kooroowi";"hamlet";-1
16221662;-4274280;3857;"Lalalty";"hamlet";-1
17011597;-3546254;3857;"Killungoondie Plain";"hamlet";-1
16215663;-4250057;3857;"Leniston";"hamlet";-1
16978201;-3565615;3857;"Maiden Scrub";"hamlet";-1
16208242;-4263762;3857;"Langunya";"hamlet";-1
17004176;-3541956;3857;"Leigh";"hamlet";-1
17000465;-3552704;3857;"Mountain Top";"hamlet";-1
17023051;-3563469;3857;"Marx Hill";"hamlet";-1
16998610;-3554855;3857;"Maynards Plains";"hamlet";-1
17009718;-3550102;3857;"Never Never Picnic Area";"hamlet";-1
17032006;-3567768;3857;"Newry Island";"hamlet";-1
16987478;-3541956;3857;"Muldiva";"hamlet";-1
17019019;-3550554;3857;"Promised Land";"hamlet";-1
16994899;-3559158;3857;"Orama";"hamlet";-1
17013453;-3563462;3857;"Scotchman";"hamlet";-1
16996755;-3552704;3857;"Rocky Creek";"hamlet";-1
16985623;-3554855;3857;"The Black Scrub";"hamlet";-1
17026440;-3569922;3857;"Tarkeeth";"hamlet";-1
17022729;-3548404;3857;"Tallowwood Point";"hamlet";-1
17017163;-3565615;3857;"Sunny Corner";"hamlet";-1
16224939;-4270620;3857;"The Drop";"hamlet";-1
16221229;-4250057;3857;"Wait A While";"hamlet";-1
16249059;-4261476;3857;"Warmatta";"hamlet";-1
16221229;-4245492;3857;"Warragubogra";"hamlet";-1
16983768;-3546253;3857;"Tree Fern Vale";"hamlet";-1
16236071;-4247774;3857;"Trefoil Park";"hamlet";-1
17000465;-3559158;3857;"Upper Thora";"hamlet";-1
16980057;-3563462;3857;"Woods Camp";"hamlet";-1
16378931;-4037533;3857;"Alleena";"hamlet";-1
16323272;-3995059;3857;"Anona";"hamlet";-1
16408617;-4010689;3857;"Back Creek";"hamlet";-1
16359569;-4072690;3857;"Beckom";"hamlet";-1
16384497;-4039773;3857;"Bellarwi";"hamlet";-1
16434096;-4031973;3857;"Bland";"hamlet";-1
16390063;-3988367;3857;"Blow Clear";"hamlet";-1
16356668;-3999523;3857;"Bolagamy";"hamlet";-1
16605281;-3963863;3857;"Browns Creek";"hamlet";-1
16365944;-4035294;3857;"Buddigower";"hamlet";-1
16382642;-4048737;3857;"Bull Beds";"hamlet";-1
16404906;-4039773;3857;"Bull Plain";"hamlet";-1
16336259;-4024103;3857;"Buralyang";"hamlet";-1
16588583;-3970541;3857;"Burnt Yards";"hamlet";-1
16375221;-3999523;3857;"Calleen";"hamlet";-1
16397485;-3997291;3857;"Clear Ridge";"hamlet";-1
16313742;-4012735;3857;"Euratha";"hamlet";-1
16592294;-3966088;3857;"Errowanbang";"hamlet";-1
16590748;-3995505;3857;"Garland";"hamlet";-1
16596255;-3955758;3857;"Forest Reefs";"hamlet";-1
16372510;-3989465;3857;"Girral";"hamlet";-1
16330693;-3986137;3857;"Gibsonvale";"hamlet";-1
16334404;-4050979;3857;"Gunn";"hamlet";-1
16313995;-3979450;3857;"Gubbata";"hamlet";-1
16621979;-3986137;3857;"Hobbys Yards";"hamlet";-1
16299276;-3978039;3857;"Hannan";"hamlet";-1
16325127;-3979450;3857;"Kikoira";"hamlet";-1
16592294;-3972767;3857;"Kangaroo Flat";"hamlet";-1
16621979;-3961638;3857;"Kings Plains";"hamlet";-1
16364089;-4046495;3857;"Kildary";"hamlet";-1
16365944;-4012924;3857;"Mildil";"hamlet";-1
16406797;-3980763;3857;"Lake Cowal";"hamlet";-1
16330693;-4019630;3857;"Narriah";"hamlet";-1
16351102;-3979450;3857;"Moon Plain";"hamlet";-1
16265757;-3979450;3857;"Peach Valley";"hamlet";-1
16323272;-4048737;3857;"Sandy Creek";"hamlet";-1
16406761;-4030816;3857;"Nobbys";"hamlet";-1
16395629;-3970541;3857;"Wamboyne";"hamlet";-1
16391919;-4044254;3857;"Wargin";"hamlet";-1
16302863;-4010689;3857;"Taleeban";"hamlet";-1
16338114;-3981679;3857;"Thulloo";"hamlet";-1
16345536;-4008455;3857;"Yalgogrin";"hamlet";-1
16393774;-4003988;3857;"Wyrra";"hamlet";-1
16351102;-3974995;3857;"Winnunga";"hamlet";-1
16425315;-4024103;3857;"Williams Crossing";"hamlet";-1
16399742;-4033428;3857;"Yiddah";"hamlet";-1
16575596;-3917225;3857;"Amaroo";"hamlet";-1
16531186;-3876994;3857;"Baldry";"hamlet";-1
16549789;-3948364;3857;"Barragan";"hamlet";-1
16590438;-3910578;3857;"Belgravia";"hamlet";-1
16620124;-4411034;3857;"Bleak Point";"hamlet";-1
16604292;-4384807;3857;"Boco";"hamlet";-1
16307501;-3526565;3857;"Bogan";"hamlet";-1
16535273;-3908511;3857;"Bocobra";"hamlet";-1
17082100;-3343653;3857;"Booyong";"hamlet";-1
16584872;-3895083;3857;"Boomey";"hamlet";-1
16566319;-3926095;3857;"Boree Cabonne";"hamlet";-1
16568298;-3928608;3857;"Boree";"hamlet";-1
16569009;-3937670;3857;"Bowan Park";"hamlet";-1
16397485;-3375434;3857;"Brenda Gate";"hamlet";-1
16397485;-3379677;3857;"Brenda";"hamlet";-1
17096942;-3339422;3857;"Broken Head";"hamlet";-1
16601570;-3910578;3857;"Bulls Camp";"hamlet";-1
16532831;-3916154;3857;"Bumberry";"hamlet";-1
16608992;-4411034;3857;"Bukalong";"hamlet";-1
16536263;-4415283;3857;"Byadbo Wilderness";"hamlet";-1
16614558;-3941631;3857;"Byng";"hamlet";-1
16542200;-3948296;3857;"Burdett";"hamlet";-1
16592294;-3939410;3857;"Campbells Corner";"hamlet";-1
16562609;-3961638;3857;"Canomodine";"hamlet";-1
16584872;-3954965;3857;"Cadia";"hamlet";-1
16573741;-3923877;3857;"Cheesemans Creek";"hamlet";-1
16328498;-3443598;3857;"Collerina";"hamlet";-1
16597859;-3919442;3857;"Clergate";"hamlet";-1
16578101;-3901094;3857;"Copper Hill";"hamlet";-1
17087665;-3328849;3857;"Coorabell";"hamlet";-1
17096942;-3335191;3857;"Coopers Shoot";"hamlet";-1
16345536;-3745603;3857;"Creeper Gate";"hamlet";-1
16545911;-3948296;3857;"Cranbury";"hamlet";-1
16592294;-4448171;3857;"Craigie";"hamlet";-1
16597859;-3923876;3857;"Dawsons Gates";"hamlet";-1
16597860;-3921659;3857;"Cullya";"hamlet";-1
16524698;-3941187;3857;"Eulimore";"hamlet";-1
17080676;-3335368;3857;"Eureka";"hamlet";-1
16568175;-3877399;3857;"Eurimbula";"hamlet";-1
17093231;-3328848;3857;"Ewingsdale";"hamlet";-1
16375221;-3546254;3857;"Dog Holes";"hamlet";-1
17082100;-3314061;3857;"Durrumbul";"hamlet";-1
16590438;-4431908;3857;"Frenchmans Dam";"hamlet";-1
16558898;-3910578;3857;"Garra";"hamlet";-1
16529213;-3968314;3857;"Geradon";"hamlet";-1
17082560;-3331562;3857;"Federal";"hamlet";-1
16558898;-3899508;3857;"Fig Tree";"hamlet";-1
16581162;-3952742;3857;"Four Mile Creek";"hamlet";-1
16559733;-3922509;3857;"Gregra";"hamlet";-1
17080806;-3326288;3857;"Goonengerry";"hamlet";-1
16553332;-3901721;3857;"Gumble Scrub";"hamlet";-1
16547766;-3906149;3857;"Gumble";"hamlet";-1
16627545;-4397141;3857;"Glen Allen";"hamlet";-1
17082100;-3309838;3857;"Inner Pocket";"hamlet";-1
17071786;-3317822;3857;"Huonbrook";"hamlet";-1
17096817;-3334280;3857;"Hayters Hill";"hamlet";-1
17088593;-3315116;3857;"Hilans Corner";"hamlet";-1
17077462;-3315644;3857;"Koonyum Range";"hamlet";-1
16623834;-4408717;3857;"Jones Corner";"hamlet";-1
16592510;-3917299;3857;"Kangaroobie";"hamlet";-1
16336259;-3377555;3857;"Jobs Gate";"hamlet";-1
16516147;-3950539;3857;"Jacks Leap";"hamlet";-1
16545911;-4424945;3857;"Jerrys Flat";"hamlet";-1
16540345;-3943852;3857;"Longs Corner";"hamlet";-1
16604415;-4433881;3857;"Lords Hill";"hamlet";-1
16549621;-3957189;3857;"Lockwood";"hamlet";-1
16616950;-3898187;3857;"Long Point";"hamlet";-1
16579616;-3934304;3857;"Lidster";"hamlet";-1
16542200;-4429586;3857;"Little Forest";"hamlet";-1
16570030;-3895083;3857;"Larras Lee";"hamlet";-1
16616413;-3930531;3857;"Lewis Ponds";"hamlet";-1
16590505;-4429571;3857;"Mother Moores Crossing";"hamlet";-1
16542200;-3954965;3857;"Mogong";"hamlet";-1
16614558;-3923877;3857;"Lower Lewis Ponds";"hamlet";-1
16538489;-3953890;3857;"Nangar";"hamlet";-1
16519936;-3966088;3857;"Nanami";"hamlet";-1
16312140;-3701990;3857;"Muriel";"hamlet";-1
16536634;-3919442;3857;"Red Hill";"hamlet";-1
17098797;-3337306;3857;"Razorback";"hamlet";-1
17095086;-3333076;3857;"St Helena";"hamlet";-1
16581162;-4415669;3857;"Rodney";"hamlet";-1
17093231;-3322509;3857;"The Heath";"hamlet";-1
17098797;-3337306;3857;"Tabletop";"hamlet";-1
16573739;-3901722;3857;"The Shades";"hamlet";-1
16551477;-3864153;3857;"The Junction";"hamlet";-1
17101916;-3329550;3857;"Palm Valley";"hamlet";-1
16590438;-4429586;3857;"Poormans Point";"hamlet";-1
16570030;-4413351;3857;"Warm Corner";"hamlet";-1
16521791;-4422625;3857;"Willis Yard";"hamlet";-1
16564464;-3879608;3857;"The Well Corner";"hamlet";-1
16621979;-4390202;3857;"Thoko";"hamlet";-1
16575596;-3888448;3857;"Three Rivers";"hamlet";-1
16352957;-3377555;3857;"Toulby Gate";"hamlet";-1
16588583;-3937190;3857;"Towac";"hamlet";-1
16514369;-3957188;3857;"Trajere";"hamlet";-1
16323465;-3463193;3857;"Collerina";"hamlet";-1
16223084;-3968314;3857;"Bellingerambil";"hamlet";-1
16811222;-3901721;3857;"Big Wallabadah";"hamlet";-1
16801482;-3891949;3857;"Big Yengo";"hamlet";-1
16290985;-4059606;3857;"Binya";"hamlet";-1
16861315;-3859741;3857;"Bishops Bridge";"hamlet";-1
16877395;-3874086;3857;"Black Hill";"hamlet";-1
16822354;-3898401;3857;"Blaxlands Arm";"hamlet";-1
16254161;-4032756;3857;"Boorga";"hamlet";-1
16810294;-3903935;3857;"Boree";"hamlet";-1
16848212;-3850361;3857;"Branxton";"hamlet";-1
16862244;-3889554;3857;"Brunkerville";"hamlet";-1
16213808;-4015159;3857;"Budawong";"hamlet";-1
16866881;-3870773;3857;"Buchanan";"hamlet";-1
16844617;-3870773;3857;"Campbell";"hamlet";-1
16871829;-3872246;3857;"Buttai";"hamlet";-1
16228650;-4036414;3857;"Carolgi";"hamlet";-1
16829776;-3875189;3857;"Cedar Creek";"hamlet";-1
16820499;-3870774;3857;"Coolawine";"hamlet";-1
16847401;-3893977;3857;"Congewai";"hamlet";-1
16848329;-3899508;3857;"Crumps Retreat";"hamlet";-1
16834754;-3890586;3857;"Corrabare";"hamlet";-1
16276889;-4104922;3857;"Dallas";"hamlet";-1
16827920;-3899508;3857;"Dairy Arm";"hamlet";-1
16850237;-3849787;3857;"East Branxton";"hamlet";-1
16850184;-3853127;3857;"Dillans Scrub";"hamlet";-1
16200016;-3974031;3857;"Dirrung";"hamlet";-1
16824209;-3901721;3857;"Fernances Crossing";"hamlet";-1
16874179;-3868272;3857;"Four Mile Creek";"hamlet";-1
16857605;-3878503;3857;"Elrington";"hamlet";-1
16292073;-4009517;3857;"Erigolia";"hamlet";-1
16840475;-3881080;3857;"Greta Main";"hamlet";-1
16184122;-4035294;3857;"Gunbar";"hamlet";-1
16854884;-3862977;3857;"Keinbah";"hamlet";-1
16852039;-3854229;3857;"Illalong";"hamlet";-1
16252955;-3955299;3857;"Lake Brewster";"hamlet";-1
16823685;-3894229;3857;"Laguna";"hamlet";-1
16217518;-4090287;3857;"Kooroongal";"hamlet";-1
16811222;-3899508;3857;"Little Wallabadah";"hamlet";-1
16202676;-3981679;3857;"Langtree";"hamlet";-1
16204531;-3946074;3857;"Lanes Bridge";"hamlet";-1
16189688;-4001755;3857;"Mckinley";"hamlet";-1
16863170;-3868566;3857;"Loxford";"hamlet";-1
16195254;-3921659;3857;"Lowlands";"hamlet";-1
16852038;-3866359;3857;"Lovedale";"hamlet";-1
16093211;-3928313;3857;"Mossgiel";"hamlet";-1
16839052;-3888448;3857;"Mootai";"hamlet";-1
16156292;-4021867;3857;"Queel Queel Gums";"hamlet";-1
16826065;-3906149;3857;"Murrays Run";"hamlet";-1
16826065;-3888448;3857;"Narone Creek";"hamlet";-1
16842763;-3888448;3857;"Wallaby Gully";"hamlet";-1
16829775;-3898401;3857;"Watagan";"hamlet";-1
16169280;-3981679;3857;"Whealbah";"hamlet";-1
16226795;-3941631;3857;"Redbank Corner";"hamlet";-1
16241637;-4017394;3857;"Stackpoole";"hamlet";-1
16861314;-3872981;3857;"Tomalpin";"hamlet";-1
16169280;-4091412;3857;"Toms Point";"hamlet";-1
16236071;-4010689;3857;"Yoolarai";"hamlet";-1
16820499;-3895083;3857;"Yango";"hamlet";-1
16154658;-3921153;3857;"Willandra";"hamlet";-1
16245348;-3995059;3857;"White Top";"hamlet";-1
16987454;-3479920;3857;"Adams Crossing";"hamlet";-1
17026440;-3458426;3857;"Alumy Creek";"hamlet";-1
17054270;-3491558;3857;"Amos Flat";"hamlet";-1
17026440;-3403039;3857;"Ampdale";"hamlet";-1
17072154;-3436920;3857;"Angourie";"hamlet";-1
17053724;-3431380;3857;"Ashby";"hamlet";-1
17051678;-3428422;3857;"Ashby Heights";"hamlet";-1
17054270;-3429638;3857;"Ashby Island";"hamlet";-1
17035716;-3507621;3857;"Athol Glen";"hamlet";-1
17033861;-3420056;3857;"Banyabba";"hamlet";-1
17056125;-3494769;3857;"Barcoongere";"hamlet";-1
17004062;-3420162;3857;"Barretts Creek";"hamlet";-1
16987817;-3403600;3857;"Baryulgil";"hamlet";-1
17011597;-3466968;3857;"Bawden Bridge";"hamlet";-1
16979129;-3390291;3857;"Black Flat";"hamlet";-1
16985623;-3524777;3857;"Billys Creek";"hamlet";-1
16978201;-3514051;3857;"Black Snake Corner";"hamlet";-1
16974491;-3481930;3857;"Black Hole";"hamlet";-1
17009741;-3488348;3857;"Blaxlands Creek";"hamlet";-1
16967069;-3479792;3857;"Blacksmiths Shop";"hamlet";-1
17028728;-3472986;3857;"Bom Bom";"hamlet";-1
17008054;-3492380;3857;"Blaxlands Flat";"hamlet";-1
17030150;-3496910;3857;"Boonjaub";"hamlet";-1
17057053;-3466434;3857;"Bookram";"hamlet";-1
17069133;-3453670;3857;"Brooms Head";"hamlet";-1
17026440;-3477654;3857;"Braunstone";"hamlet";-1
17041282;-3447756;3857;"Brushgrove";"hamlet";-1
17065402;-3423249;3857;"Browns Rocks";"hamlet";-1
16976377;-3380491;3857;"Bulldog";"hamlet";-1
17000465;-3400914;3857;"Bulls Nest";"hamlet";-1
16985623;-3481930;3857;"Buccarumbi";"hamlet";-1
17024584;-3492629;3857;"Bull Paddock";"hamlet";-1
17044993;-3484069;3857;"Calamia";"hamlet";-1
17039427;-3454157;3857;"Calliope";"hamlet";-1
17009742;-3381799;3857;"Busbys Flat";"hamlet";-1
17019019;-3475516;3857;"Bushy Park";"hamlet";-1
16984726;-3420056;3857;"Carnham";"hamlet";-1
17023316;-3459387;3857;"Carrs Creek";"hamlet";-1
16972635;-3439227;3857;"Cangai";"hamlet";-1
17056125;-3491558;3857;"Cassons Camp";"hamlet";-1
16970564;-3502514;3857;"Chaelundi";"hamlet";-1
17057980;-3424314;3857;"Chatsworth";"hamlet";-1
16996754;-3524777;3857;"Charlies Plain";"hamlet";-1
16996754;-3522631;3857;"Chapmans Plain";"hamlet";-1
17002321;-3473378;3857;"Chambigne";"hamlet";-1
16991180;-3514063;3857;"Clouds Creek";"hamlet";-1
17026440;-3443491;3857;"Clifden";"hamlet";-1
16987478;-3379678;3857;"Cleveland Crossing";"hamlet";-1
17029639;-3466921;3857;"Clarenza";"hamlet";-1
16973099;-3408319;3857;"Collum Collum";"hamlet";-1
17043138;-3464832;3857;"Colletts Island";"hamlet";-1
17043602;-3453090;3857;"Coldstream";"hamlet";-1
17010363;-3425887;3857;"Coaldale";"hamlet";-1
17052414;-3505478;3857;"Corindi";"hamlet";-1
16997435;-3388345;3857;"Coongbar";"hamlet";-1
16978201;-3420056;3857;"Coombadjha";"hamlet";-1
17039427;-3501193;3857;"Cunjaree Basin";"hamlet";-1
16970523;-3486379;3857;"Dalmorton";"hamlet";-1
16991291;-3513891;3857;"Deadmans Corner";"hamlet";-1
16991745;-3395566;3857;"Deep Creek";"hamlet";-1
17019019;-3481930;3857;"Coutts Crossing";"hamlet";-1
17040355;-3449605;3857;"Cowper";"hamlet";-1
17067236;-3429176;3857;"Crystal Waters";"hamlet";-1
16978882;-3413318;3857;"Dumbudgery";"hamlet";-1
16980985;-3528353;3857;"Dundurrabin";"hamlet";-1
17011597;-3458426;3857;"Eatonsville";"hamlet";-1
17032006;-3439227;3857;"Dilkoon";"hamlet";-1
17022729;-3492629;3857;"Dirrenmurra";"hamlet";-1
17048394;-3501193;3857;"Dirty Creek";"hamlet";-1
16994710;-3424569;3857;"Fine Flower";"hamlet";-1
17069112;-3427508;3857;"Freeburn Island";"hamlet";-1
17018184;-3438623;3857;"Fortis Creek";"hamlet";-1
16984881;-3411013;3857;"Eighteen Mile";"hamlet";-1
17048704;-3494769;3857;"Edwells Flat";"hamlet";-1
17070968;-3405165;3857;"Esk";"hamlet";-1
17019487;-3472435;3857;"Elland";"hamlet";-1
16994899;-3484069;3857;"Glens Crossing";"hamlet";-1
17030150;-3509764;3857;"Glenreagh";"hamlet";-1
17066329;-3423604;3857;"Goodwood Island";"hamlet";-1
17033861;-3475516;3857;"Glenugie";"hamlet";-1
17043138;-3405165;3857;"Gibberagee";"hamlet";-1
17060956;-3494929;3857;"Freshwater";"hamlet";-1
16974491;-3535510;3857;"Glen Fernaigh";"hamlet";-1
17044065;-3458426;3857;"Gilletts Ridge";"hamlet";-1
17061691;-3456291;3857;"Hannahs Camp";"hamlet";-1
17058517;-3429895;3857;"Harwood";"hamlet";-1
17032006;-3434964;3857;"Gurranang";"hamlet";-1
17039770;-3493792;3857;"Halfway Creek";"hamlet";-1
17028450;-3459494;3857;"Great Marlow";"hamlet";-1
17057980;-3438161;3857;"Gulmarrad";"hamlet";-1
17036644;-3442425;3857;"Gospers Point";"hamlet";-1
17067257;-3422185;3857;"Humbug Bend";"hamlet";-1
17052097;-3436462;3857;"Ilarwill";"hamlet";-1
17070258;-3430052;3857;"Hickey Island";"hamlet";-1
16978201;-3409418;3857;"Horseshoe Crossing";"hamlet";-1
16985654;-3435142;3857;"Heifer Station";"hamlet";-1
16967136;-3541985;3857;"Hernani";"hamlet";-1
16998609;-3516195;3857;"Kellys Plain";"hamlet";-1
17013825;-3500558;3857;"Kangaroo Creek";"hamlet";-1
17023966;-3457110;3857;"Junction Hill";"hamlet";-1
17058599;-3433899;3857;"James Creek";"hamlet";-1
17020873;-3494768;3857;"Jaloom";"hamlet";-1
16981912;-3449889;3857;"Jackadgery";"hamlet";-1
17070968;-3427508;3857;"Iluka";"hamlet";-1
17039458;-3466612;3857;"Lavadia";"hamlet";-1
17032006;-3488348;3857;"Lanitza";"hamlet";-1
17030150;-3449890;3857;"Kyarran";"hamlet";-1
17033861;-3496910;3857;"Kungala";"hamlet";-1
17028295;-3501193;3857;"Kremnos";"hamlet";-1
17024584;-3454157;3857;"Koolkhan";"hamlet";-1
17017163;-3392415;3857;"Kippenduff";"hamlet";-1
17046848;-3434964;3857;"Lower Lawrence";"hamlet";-1
17044993;-3449890;3857;"Lower Coldstream";"hamlet";-1
16974491;-3520486;3857;"Marengo Plain";"hamlet";-1
17040355;-3445623;3857;"Lower Southgate";"hamlet";-1
16972635;-3550554;3857;"Meldrum";"hamlet";-1
17022729;-3479792;3857;"Mcphersons Crossing";"hamlet";-1
17044993;-3496910;3857;"Milleara";"hamlet";-1
16968925;-3510836;3857;"Middle Creek Hut";"hamlet";-1
17033861;-3426443;3857;"Lawrence Road";"hamlet";-1
17043051;-3439566;3857;"Lawrence";"hamlet";-1
16991869;-3445090;3857;"Lilydale";"hamlet";-1
17024584;-3479792;3857;"Levenstrath";"hamlet";-1
16983768;-3533363;3857;"Long Point";"hamlet";-1
16978404;-3400269;3857;"Lionsville";"hamlet";-1
16989519;-3378192;3857;"Louisa Creek";"hamlet";-1
16976346;-3486208;3857;"Louis Point";"hamlet";-1
16998610;-3413672;3857;"Pageville";"hamlet";-1
17033861;-3458426;3857;"Parade Ground";"hamlet";-1
16995155;-3523986;3857;"Perkins Plain";"hamlet";-1
17063546;-3465901;3857;"Roger Point";"hamlet";-1
17039427;-3443491;3857;"Round Hill";"hamlet";-1
17065402;-3443491;3857;"Sandy Camp";"hamlet";-1
17035716;-3443491;3857;"Sandy Camp";"hamlet";-1
16989334;-3531215;3857;"Moonpar Basin";"hamlet";-1
17017163;-3428573;3857;"Morgans Camp";"hamlet";-1
16994899;-3439227;3857;"Newbold Grange";"hamlet";-1
17002321;-3477654;3857;"Obx Creek";"hamlet";-1
16961503;-3520486;3857;"Old Station";"hamlet";-1
16994899;-3516195;3857;"Orange Tree Flat";"hamlet";-1
16978201;-3407291;3857;"The Horseshoe";"hamlet";-1
17041282;-3464832;3857;"The Forks";"hamlet";-1
17043138;-3439227;3857;"The Elbow";"hamlet";-1
17039427;-3464832;3857;"The Avenue";"hamlet";-1
16980057;-3539807;3857;"Tin Hut";"hamlet";-1
17022729;-3516196;3857;"Timber Top";"hamlet";-1
16986550;-3394539;3857;"The Pig Farm";"hamlet";-1
17041282;-3441359;3857;"The Horseshore";"hamlet";-1
16974491;-3396664;3857;"Solferino";"hamlet";-1
17026440;-3514052;3857;"Tallawudjah";"hamlet";-1
17041282;-3456291;3857;"Sweeneys Swamp";"hamlet";-1
16859461;-3501193;3857;"Stop A Bit";"hamlet";-1
17046848;-3456291;3857;"Upper Coldstream";"hamlet";-1
17002321;-3441359;3857;"Upper Smiths Creek";"hamlet";-1
16996754;-3520486;3857;"Tommys Plain";"hamlet";-1
16991189;-3434964;3857;"Towgon Grange";"hamlet";-1
17044993;-3442425;3857;"Woodford Dale";"hamlet";-1
17007887;-3392415;3857;"Wyan Creek";"hamlet";-1
16989333;-3524777;3857;"Wiriri";"hamlet";-1
16548695;-3809121;3857;"Angle Park";"hamlet";-1
16569102;-3792662;3857;"Barbigal";"hamlet";-1
16540809;-3807292;3857;"Belgravia";"hamlet";-1
16548541;-3808767;3857;"Bencubbin";"hamlet";-1
16558275;-3789555;3857;"Beni";"hamlet";-1
16547766;-3820108;3857;"Benolong";"hamlet";-1
16898422;-3837706;3857;"Berkley Park";"hamlet";-1
16877828;-3811209;3857;"Bingleburra";"hamlet";-1
16870593;-3800341;3857;"Bonnington Park";"hamlet";-1
16551477;-3788277;3857;"Boothenba";"hamlet";-1
16873376;-3828904;3857;"Brecon";"hamlet";-1
16907699;-3820108;3857;"Bottle Corner";"hamlet";-1
16894711;-3828905;3857;"Brookfield";"hamlet";-1
16544055;-3786085;3857;"Brocklehurst";"hamlet";-1
16557043;-3780606;3857;"Bruah";"hamlet";-1
16881724;-3800341;3857;"Brownmore";"hamlet";-1
16531068;-3791566;3857;"Burrabadine";"hamlet";-1
16540345;-3788277;3857;"Bunglegumbie";"hamlet";-1
16902133;-3824505;3857;"Cambra";"hamlet";-1
16544952;-3804035;3857;"Butlers Falls";"hamlet";-1
16859461;-3778416;3857;"Cedar Dump";"hamlet";-1
16850184;-3793759;3857;"Carrabolla";"hamlet";-1
16532923;-3765280;3857;"Coolbaggie";"hamlet";-1
16536634;-3798146;3857;"Delroy Heights";"hamlet";-1
16866882;-3815712;3857;"Coulston";"hamlet";-1
16542200;-3805828;3857;"Cumboogle";"hamlet";-1
16896567;-3811318;3857;"Dingadee";"hamlet";-1
16525502;-3789373;3857;"Dickygundi";"hamlet";-1
16534779;-3855331;3857;"Dilladerry";"hamlet";-1
16527357;-3802536;3857;"Dungary";"hamlet";-1
16527790;-3802369;3857;"Dundullimal";"hamlet";-1
16863171;-3795953;3857;"Eccleston";"hamlet";-1
16558898;-3789373;3857;"Durraween";"hamlet";-1
16887290;-3798146;3857;"Dusodie";"hamlet";-1
16549621;-3799244;3857;"Eulomogo";"hamlet";-1
16549312;-3805462;3857;"Eschol";"hamlet";-1
16568175;-3782797;3857;"Erskine";"hamlet";-1
16900278;-3824505;3857;"Flat Tops";"hamlet";-1
16869479;-3827254;3857;"Fishers Hill";"hamlet";-1
16554799;-3801082;3857;"Firgrove";"hamlet";-1
16542200;-3815712;3857;"Glengeera";"hamlet";-1
16898011;-3830965;3857;"Glen William";"hamlet";-1
16900277;-3833305;3857;"Glen Martin";"hamlet";-1
16572813;-3764186;3857;"Goonoo Forest";"hamlet";-1
16580234;-3774035;3857;"Goan Creek";"hamlet";-1
16537562;-3812417;3857;"Glengerra";"hamlet";-1
16526992;-3802644;3857;"Hyandra";"hamlet";-1
16549621;-3794241;3857;"Jaymark";"hamlet";-1
